run_id,condition_id,outer_fold,alpha,scenario,method,method_label,fl_seed,macro_f1_auc_0_100,macro_f1_auc_20_100,balanced_accuracy_auc_0_100,active_clients_auc_0_100,mean_residual_energy_auc_0_100,macro_f1_round15,macro_f1_round20,macro_f1_round25,macro_f1_round40,macro_f1_round100,macro_f1_postattack_nadir,macro_f1_postattack_nadir_round,macro_f1_delta_round25_minus15,macro_f1_delta_round40_minus15,macro_f1_delta_round100_minus15,macro_f1_final_recovery_from_nadir,active_clients_round100,mean_residual_energy_round100,global_pressure_round20,global_pressure_round40,global_pressure_round100,global_pressure_max
541,91,5,0.1,clean,fedavg,FedAvg,123,0.4853296159565199,0.5445049114379215,0.5390758630000129,26.4,0.5536879282692009,0.2937680150009887,0.3475454117540559,0.396330288456979,0.3561937603302677,0.6965758057360794,0.3475454117540559,20,0.10256227345599028,0.06242574532927897,0.40280779073509065,0.34903039398202346,20.0,0.2604564222808874,,,,
542,91,5,0.1,clean,fedprox,FedProx,123,0.4801325264585196,0.537251992897749,0.5369675010972358,26.4,0.5536879282692009,0.3009628375240398,0.3532186008826335,0.3983532150574395,0.347269980220326,0.7438256771813251,0.347269980220326,40,0.09739037753339969,0.04630714269628622,0.4428628396572853,0.39655569696099907,20.0,0.2604564222808874,,,,
543,91,5,0.1,clean,random_trimmed_mean,Random Trimmed Mean,123,0.39205010516751154,0.44044417937730884,0.46095100952476514,26.4,0.5536879282692009,0.2127396091518852,0.2979874223188485,0.4462011593884796,0.2573906453961537,0.573347125108008,0.2573906453961537,40,0.2334615502365944,0.0446510362442685,0.36060751595612284,0.3159564797118543,20.0,0.2604564222808874,,,,
544,91,5,0.1,clean,fedle_adapted,FedLE-adapted,123,0.46529629343018397,0.5321122980735391,0.5275809720950473,27.3,0.5366040705509356,0.2252617105448512,0.2886696939632619,0.3759876264892774,0.5628159052659562,0.6717775043472662,0.2886696939632619,20,0.15072591594442622,0.3375541947211049,0.446515793802415,0.3831078103840043,22.0,0.2510704409241392,,,,
545,91,5,0.1,clean,tea_fl,TEA-FL,123,0.28645503848176174,0.31786472681231315,0.38828391202047713,26.575,0.6234521807293787,0.1912452969893798,0.2357725413170013,0.1685757815205004,0.1756953220360383,0.3734699062540149,0.1685757815205004,25,-0.02266951546887941,-0.015549974953341511,0.18222460926463507,0.20489412473351448,21.0,0.3773561787049635,,,,
546,91,5,0.1,clean,arl_fl,ARL-FL,123,0.377964506380645,0.42285392646977576,0.45518243239262435,27.725,0.5792240110063019,0.2543071390890403,0.3189147356754771,0.3847719002512051,0.2845960564296079,0.5699318254280664,0.2845960564296079,40,0.13046476116216482,0.0302889173405676,0.31562468633902613,0.2853357689984585,25.0,0.2957830697731629,0.1922922086112486,0.2187749325467561,0.2411372379370482,0.2623959185556448
547,92,5,0.1,clean,fedavg,FedAvg,456,0.4275012157799084,0.48251815027662087,0.49004357503615753,24.525,0.4943307839423678,0.2217583892955355,0.273991058335319,0.1437681911825303,0.4142146626727291,0.60817560410758,0.1437681911825303,25,-0.0779901981130052,0.1924562733771936,0.3864172148120445,0.46440741292504967,15.0,0.2033680803787556,,,,
548,92,5,0.1,clean,fedprox,FedProx,456,0.44767313049720564,0.5038139519501132,0.5056859895418196,24.525,0.4943307839423678,0.271440229131052,0.2950719382943136,0.1480025658305651,0.4191191495629446,0.6205716517232449,0.1480025658305651,25,-0.12343766330048689,0.14767892043189262,0.34913142259219293,0.4725690858926798,15.0,0.2033680803787556,,,,
549,92,5,0.1,clean,random_trimmed_mean,Random Trimmed Mean,456,0.3622347979841314,0.410787268381479,0.43174560233134834,24.525,0.4943307839423678,0.2171324257627999,0.2325508723779448,0.1413828914137073,0.5236387818943797,0.4729083536960181,0.1413828914137073,25,-0.0757495343490926,0.30650635613157984,0.2557759279332182,0.3315254622823108,15.0,0.2033680803787556,,,,
550,92,5,0.1,clean,fedle_adapted,FedLE-adapted,456,0.41809563746931244,0.46644436551903057,0.47811210459057724,27.425,0.49740113515495976,0.2970077378062429,0.3379276530882426,0.3221330627306207,0.4327611992888705,0.4342046709239324,0.204729027305734,35,0.0251253249243778,0.13575346148262762,0.1371969331176895,0.2294756436181984,19.0,0.2029333834304598,,,,
551,92,5,0.1,clean,tea_fl,TEA-FL,456,0.3122991332406489,0.33583137091712184,0.4023957160963997,26.1,0.5790772571155249,0.232965223826482,0.389457666455502,0.2244664083621056,0.183682658177014,0.3564032113844426,0.1754458248265533,35,-0.008498815464376391,-0.04928256564946798,0.1234379875579606,0.1809573865578893,18.0,0.3115603196426572,,,,
552,92,5,0.1,clean,arl_fl,ARL-FL,456,0.39737690671546694,0.4490578155923668,0.4587001276296354,27.125,0.5299346119882592,0.2981955543851597,0.3310849907451746,0.3319071030978806,0.3560127608965186,0.6352236792562899,0.2929932499397521,35,0.03371154871272086,0.05781720651135891,0.33702812487113015,0.34223042931653774,21.0,0.2328461531777509,0.183753838579348,0.2199910976600749,0.2534668664900931,0.2762912135564306
553,93,5,0.1,signflip_mu0p2,fedavg,FedAvg,123,0.07215792350685266,0.02825111140675952,0.14086614643416467,26.4,0.5536879282692009,0.2932290406092952,0.342605776991677,0.0141523637458596,0.0186970493718959,0.0186970493718959,0.0141523637458596,25,-0.2790766768634356,-0.2745319912373993,-0.2745319912373993,0.004544685626036301,20.0,0.2604564222808874,,,,
554,93,5,0.1,signflip_mu0p2,fedprox,FedProx,123,0.08092991009867802,0.03630818425705595,0.15453578227390297,26.4,0.5536879282692009,0.3011345597766256,0.4178832432042636,0.0141523637458596,0.0186970493718959,0.0511758691206543,0.0141523637458596,25,-0.286982196030766,-0.2824375104047297,-0.24995869065597132,0.0370235053747947,20.0,0.2604564222808874,,,,
555,93,5,0.1,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.25135232119033807,0.2652231545670193,0.3428748049410856,26.4,0.5536879282692009,0.218883506069517,0.3445684997637001,0.2966234103008024,0.0544959359428601,0.4320735642220807,0.0544959359428601,40,0.0777399042312854,-0.16438757012665692,0.2131900581525637,0.3775776282792206,20.0,0.2604564222808874,,,,
556,93,5,0.1,signflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.07853172325380661,0.051550651853932886,0.1665312569711669,27.3,0.5366040705509356,0.2318301025595017,0.1810197675308424,0.1298985860970206,0.0141523637458596,0.0496105767714149,0.0099040544722995,85,-0.10193151646248111,-0.2176777388136421,-0.1822195257880868,0.0397065222991154,22.0,0.2510704409241392,,,,
557,93,5,0.1,signflip_mu0p2,tea_fl,TEA-FL,123,0.2766111905967008,0.30244693415323126,0.3724244062399955,26.45,0.6170231957303769,0.2415459177343429,0.2317073157911093,0.1728719809635473,0.2647908157745512,0.5532191010062114,0.0973956630038863,50,-0.06867393677079559,0.023244898040208323,0.31167318327186855,0.4558234380023251,18.0,0.3588347106209232,,,,
558,93,5,0.1,signflip_mu0p2,arl_fl,ARL-FL,123,0.3066129490335576,0.33918302201258077,0.3935900421160396,27.65,0.575130064725354,0.2495342692102923,0.1871080299581538,0.2887491778274893,0.3384858934200154,0.4001604001582011,0.1284684679782094,70,0.039214908617197036,0.0889516242097231,0.1506261309479088,0.27169193217999166,24.0,0.2936585845256077,0.2197100466276108,0.2827824350844557,0.2167885781913471,0.2910626721639348
559,94,5,0.1,signflip_mu0p2,fedavg,FedAvg,456,0.056670968685339496,0.021306821007162784,0.1264274002836008,24.525,0.4943307839423678,0.2528938256769433,0.129257670434141,0.015565490975327,0.0179803317187729,0.0179803317187729,0.015565490975327,25,-0.2373283347016163,-0.2349134939581704,-0.2349134939581704,0.0024148407434459018,15.0,0.2033680803787556,,,,
560,94,5,0.1,signflip_mu0p2,fedprox,FedProx,456,0.06413748263119837,0.030598665683701086,0.13364985905148302,24.525,0.4943307839423678,0.2606474094234849,0.1226363000217231,0.0284376187841193,0.0179803317187729,0.0389308176100628,0.0179803317187729,30,-0.23220979063936562,-0.24266707770471202,-0.22171659181342213,0.020950485891289897,15.0,0.2033680803787556,,,,
561,94,5,0.1,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.2791127711891745,0.3038117517324578,0.3723722240816163,24.525,0.4943307839423678,0.2204402115788612,0.3251284747292001,0.172435860323065,0.4670855520945957,0.3977961997746638,0.0704450835245586,80,-0.04800435125579622,0.24664534051573447,0.1773559881958026,0.3273511162501052,15.0,0.2033680803787556,,,,
562,94,5,0.1,signflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.06331665151708876,0.030092684580953627,0.1302818067629016,27.425,0.49740113515495976,0.292418921527475,0.1260466853844572,0.0179803317187729,0.0179803317187729,0.0307892156862745,0.0075487701441899,90,-0.2744385898087021,-0.2744385898087021,-0.2616297058412005,0.0232404455420846,19.0,0.2029333834304598,,,,
563,94,5,0.1,signflip_mu0p2,tea_fl,TEA-FL,456,0.34103024530277926,0.37364149174578004,0.4259756273327482,25.525,0.5739470855276759,0.2339095336254598,0.138298468993212,0.3261759574731716,0.2346017656592434,0.611118464180514,0.138298468993212,20,0.09226642384771178,0.0006922320337836019,0.37720893055505417,0.472819995187302,17.0,0.3007871862472849,,,,
564,94,5,0.1,signflip_mu0p2,arl_fl,ARL-FL,456,0.3198238299695684,0.34914934271352827,0.40476610993666495,27.325,0.5287657539691195,0.3802794803608854,0.2416187016576309,0.3191800447817464,0.4056696790031234,0.3652369864493048,0.1434857794338778,35,-0.061099435579138994,0.025390198642238015,-0.015042493911580579,0.221751207015427,23.0,0.2369694452645361,0.1897159486951369,0.2601647207924538,0.2633224639074104,0.3993873125117441
565,95,5,0.1,signflip_mu0p4,fedavg,FedAvg,123,0.06788529997906663,0.024866821536485898,0.13808868684142575,26.4,0.5536879282692009,0.2903450943836993,0.2813679187971813,0.0165925925925925,0.0165925925925925,0.0165925925925925,0.0165925925925925,25,-0.27375250179110683,-0.27375250179110683,-0.27375250179110683,0.0,20.0,0.2604564222808874,,,,
566,95,5,0.1,signflip_mu0p4,fedprox,FedProx,123,0.06759205852302186,0.024325206265532993,0.13821002652912673,26.4,0.5536879282692009,0.3030233736838323,0.2640362301266883,0.0165925925925925,0.0165925925925925,0.0165925925925925,0.0165925925925925,25,-0.2864307810912398,-0.2864307810912398,-0.2864307810912398,0.0,20.0,0.2604564222808874,,,,
567,95,5,0.1,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.05109079979346285,0.0217082627184448,0.12261054934817552,26.4,0.5536879282692009,0.2183180284485582,0.1276826171372811,0.0165925925925925,0.0186970493718959,0.0186970493718959,0.0165925925925925,25,-0.2017254358559657,-0.1996209790766623,-0.1996209790766623,0.0021044567793034007,20.0,0.2604564222808874,,,,
568,95,5,0.1,signflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.046032890746341294,0.011705637550308502,0.1260982778735198,27.3,0.5366040705509356,0.2297825903009005,0.1571651139818185,0.0070133963750985,0.0070133963750985,0.0070133963750985,0.0070133963750985,25,-0.222769193925802,-0.222769193925802,-0.222769193925802,0.0,22.0,0.2510704409241392,,,,
569,95,5,0.1,signflip_mu0p4,tea_fl,TEA-FL,123,0.2739806405142401,0.3047378401299873,0.37162422181655025,24.825,0.5965571862218544,0.2194187702887566,0.0983954434902203,0.1677521300057788,0.1920936467881329,0.4235800311086921,0.0983954434902203,20,-0.051666640282977794,-0.027325123500623688,0.2041612608199355,0.3251845876184718,13.0,0.2971421572658744,,,,
570,95,5,0.1,signflip_mu0p4,arl_fl,ARL-FL,123,0.039678036846511194,0.010522516510784053,0.11723213944921135,25.925,0.5709786635309774,0.2541325391992053,0.0141523637458596,0.0070133963750985,0.0070133963750985,0.0186970493718959,0.0070133963750985,25,-0.2471191428241068,-0.2471191428241068,-0.2354354898273094,0.0116836529967974,21.0,0.2935049568867597,0.1987927391575229,0.2358966996364342,0.3898096610473933,0.4067003820331641
571,96,5,0.1,signflip_mu0p4,fedavg,FedAvg,456,0.04920206160213362,0.014235533282227694,0.11942869903418904,24.525,0.4943307839423678,0.2757009696800412,0.0189502296645153,0.0140834463021539,0.0140834463021539,0.0140834463021539,0.0140834463021539,25,-0.2616175233778873,-0.2616175233778873,-0.2616175233778873,0.0,15.0,0.2033680803787556,,,,
572,96,5,0.1,signflip_mu0p4,fedprox,FedProx,456,0.048285247245266394,0.01432876953906036,0.11922013380342239,24.525,0.4943307839423678,0.2529387811499583,0.0219337898831606,0.0140834463021539,0.0140834463021539,0.0140834463021539,0.0140834463021539,25,-0.2388553348478044,-0.2388553348478044,-0.2388553348478044,0.0,15.0,0.2033680803787556,,,,
573,96,5,0.1,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.0534490993150319,0.02604740781402897,0.13736703351290497,24.525,0.4943307839423678,0.2413916759137749,0.1510075287316531,0.0341556219625269,0.0203278392355364,0.0440450279398598,0.0099040544722995,70,-0.207236053951248,-0.22106383667823848,-0.1973466479739151,0.0341409734675603,15.0,0.2033680803787556,,,,
574,96,5,0.1,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.05005093191378496,0.01597179961797687,0.12257583490946855,27.425,0.49740113515495976,0.2891769032349826,0.0574730943038529,0.014633048176497,0.014633048176497,0.014633048176497,0.014633048176497,25,-0.27454385505848555,-0.27454385505848555,-0.27454385505848555,0.0,19.0,0.2029333834304598,,,,
575,96,5,0.1,signflip_mu0p4,tea_fl,TEA-FL,456,0.3558708399895371,0.38664513081139373,0.4347538280793887,24.275,0.5537083719827917,0.3510423570243646,0.0878126872644811,0.0979985226273667,0.2662152929735966,0.2286307687036787,0.0878126872644811,20,-0.2530438343969979,-0.08482706405076801,-0.12241158832068588,0.1408180814391976,13.0,0.281700521101185,,,,
576,96,5,0.1,signflip_mu0p4,arl_fl,ARL-FL,456,0.06332478417724272,0.02746469351648907,0.13946170043919426,26.275,0.5257826826321916,0.3784422296160806,0.2801391305784067,0.0148381294964028,0.0148381294964028,0.0148381294964028,0.0148381294964028,25,-0.3636041001196778,-0.3636041001196778,-0.3636041001196778,0.0,21.0,0.2400602953901136,0.1922003357609864,0.2272890465132041,0.3624789428424729,0.3624789428424729
577,97,5,0.1,labelflip_mu0p2,fedavg,FedAvg,123,0.35765142386517473,0.38453766137037915,0.4294288537240171,26.4,0.5536879282692009,0.2962105372907014,0.3619089869980637,0.3828898112790069,0.2277838118366931,0.6603583829577429,0.2277838118366931,40,0.0866792739883055,-0.0684267254540083,0.36414784566704145,0.43257457112104974,20.0,0.2604564222808874,,,,
578,97,5,0.1,labelflip_mu0p2,fedprox,FedProx,123,0.36382932551605174,0.3916699885609042,0.4326572872674674,26.4,0.5536879282692009,0.3010759878519952,0.3619079372811019,0.3884013059500968,0.2263090940290847,0.6585838861346716,0.2263090940290847,40,0.08732531809810162,-0.07476689382291049,0.3575078982826764,0.43227479210558684,20.0,0.2604564222808874,,,,
579,97,5,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.3163265811541121,0.34659834215595364,0.39545765204895966,26.4,0.5536879282692009,0.2153038691881715,0.2752172604929353,0.2545338587464559,0.2483578290856646,0.4393227182838843,0.2483578290856646,40,0.03922998955828441,0.0330539598974931,0.22401884909571282,0.19096488919821972,20.0,0.2604564222808874,,,,
580,97,5,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.39735345373818753,0.44688257282169574,0.460695197005786,27.3,0.5366040705509356,0.234299591949412,0.2769204016738943,0.3657121373370013,0.274197320728776,0.568614868036932,0.2308767117948142,35,0.1314125453875893,0.03989772877936401,0.33431527608752,0.3377381562421178,22.0,0.2510704409241392,,,,
581,97,5,0.1,labelflip_mu0p2,tea_fl,TEA-FL,123,0.2577771315193364,0.28074024456768587,0.3540007705514852,26.5,0.6258142953709632,0.2167351483630775,0.216599892404735,0.1906417149219584,0.2940923418358389,0.3930871849589326,0.1861409682274339,70,-0.026093433441119113,0.07735719347276138,0.17635203659585508,0.20694621673149868,20.0,0.381429357802587,,,,
582,97,5,0.1,labelflip_mu0p2,arl_fl,ARL-FL,123,0.30266618596529754,0.3316245920467959,0.3846681380642634,27.5,0.5786252931178287,0.3007030105385482,0.1679294721063362,0.3540154470061825,0.2362363594866965,0.4660272262402158,0.1679294721063362,20,0.05331243646763428,-0.0644666510518517,0.1653242157016676,0.2980977541338796,24.0,0.2967561311620143,0.1998845811534808,0.2379606416080201,0.2316534578007722,0.2654859110360228
583,98,5,0.1,labelflip_mu0p2,fedavg,FedAvg,456,0.38886719666730907,0.4294708251818419,0.45195659810295796,24.525,0.4943307839423678,0.2670452600173528,0.3384241571665273,0.0766428855485293,0.3359980127786409,0.5408069511745123,0.0766428855485293,25,-0.1904023744688235,0.0689527527612881,0.2737616911571595,0.464164065625983,15.0,0.2033680803787556,,,,
584,98,5,0.1,labelflip_mu0p2,fedprox,FedProx,456,0.38175597456058136,0.42361984107573536,0.44771572216582434,24.525,0.4943307839423678,0.2168471869682279,0.3371457620494878,0.1005437963055946,0.3830620156567815,0.5467317890033573,0.1005437963055946,25,-0.11630339066263332,0.16621482868855358,0.32988460203512937,0.44618799269776266,15.0,0.2033680803787556,,,,
585,98,5,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.3351511414473486,0.3740578268999569,0.40923487691435595,24.525,0.4943307839423678,0.2231374540023089,0.3167225350716815,0.2110849957204653,0.3590961057897998,0.4997408684796358,0.1855798298632407,45,-0.012052458281843592,0.1359586517874909,0.2766034144773269,0.3141610386163951,15.0,0.2033680803787556,,,,
586,98,5,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.36240361707626845,0.4037612793266437,0.4272993864988174,27.425,0.49740113515495976,0.2827302878861709,0.1393920076385634,0.270174461863682,0.3626155464766436,0.6834954375968693,0.1170324292680332,35,-0.012555826022488892,0.07988525859047274,0.4007651497106984,0.566463008328836,19.0,0.2029333834304598,,,,
587,98,5,0.1,labelflip_mu0p2,tea_fl,TEA-FL,456,0.3166435168697154,0.34255521518516396,0.4013154564923838,25.85,0.5760795741199809,0.3130921922674987,0.4193027047659192,0.2987048170100903,0.3858357731137343,0.362254549111983,0.2299275346265871,55,-0.014387375257408408,0.07274358084623561,0.049162356844484334,0.1323270144853959,18.0,0.3156480241100032,,,,
588,98,5,0.1,labelflip_mu0p2,arl_fl,ARL-FL,456,0.3196897890257436,0.3520447835383653,0.39678157737333725,27.3,0.5298046125320963,0.2660470997545997,0.3691582065824909,0.1948410114287864,0.3361778150238301,0.609621560754145,0.1228248546253586,55,-0.07120608832581332,0.07013071526923037,0.34357446099954525,0.4867967061287864,22.0,0.2390611195289858,0.1779442841341332,0.2233158646279555,0.2633485290465889,0.2655412418960363
589,99,5,0.1,labelflip_mu0p4,fedavg,FedAvg,123,0.3799371643305869,0.41319167207514607,0.4499374090831699,26.4,0.5536879282692009,0.2955958865633113,0.3244718573335916,0.23832635646888,0.3237182224223097,0.4914942914736031,0.23832635646888,25,-0.05726953009443131,0.02812233585899837,0.19589840491029176,0.25316793500472307,20.0,0.2604564222808874,,,,
590,99,5,0.1,labelflip_mu0p4,fedprox,FedProx,123,0.38173337560731924,0.41512687219557554,0.4500433449130594,26.4,0.5536879282692009,0.2975064025171614,0.3334614407632867,0.1978550448276129,0.3217547727192908,0.5167035246562475,0.1978550448276129,25,-0.09965135768954847,0.024248370202129443,0.2191971221390861,0.31884847982863457,20.0,0.2604564222808874,,,,
591,99,5,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.3006577166569999,0.3276039428845156,0.37792577981527187,26.4,0.5536879282692009,0.2237916576514839,0.3658385546102978,0.2587486111416345,0.338400555462553,0.45310948129949,0.2219129275526682,30,0.0349569534901506,0.11460889781106909,0.22931782364800612,0.23119655374682183,20.0,0.2604564222808874,,,,
